GOID,Date,publisher,title,Text,year
1986aut089,1986-01-01,mock,autism article 89,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986dys089,1986-01-01,mock,dyslexia article 89,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986adh090,1986-01-01,mock,adhd article 90,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986aut090,1986-01-01,mock,autism article 90,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986dys090,1986-01-01,mock,dyslexia article 90,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986adh091,1986-01-01,mock,adhd article 91,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986aut091,1986-01-01,mock,autism article 91,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986dys091,1986-01-01,mock,dyslexia article 91,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986adh092,1986-01-01,mock,adhd article 92,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986aut092,1986-01-01,mock,autism article 92,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986dys092,1986-01-01,mock,dyslexia article 92,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986adh093,1986-01-01,mock,adhd article 93,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986aut093,1986-01-01,mock,autism article 93,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986dys093,1986-01-01,mock,dyslexia article 93,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986adh094,1986-01-01,mock,adhd article 94,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
1986aut094,1986-01-01,mock,autism article 94,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless,1986
